time_s,sta_index,node_id,freq_mhz,inst_rssi_dbm,avg_rssi_dbm
22.8456,12,18,2412,-47.1748,-47.1743
22.8456,9,15,2412,-64.6112,-64.611
22.8468,15,21,2412,-57.5321,-57.5305
22.8468,11,17,2412,-45.8542,-45.853
22.8468,18,24,2412,-51.7785,-51.7774
22.8468,12,18,2412,-47.1748,-47.1743
22.8468,9,15,2412,-64.6112,-64.611
22.847,14,20,2412,-38.6573,-38.6562
22.847,6,12,2412,-48.5701,-48.5707
22.847,16,22,2412,-59.3911,-59.3924
22.847,3,9,2412,-48.6847,-48.6848
22.847,2,8,2412,-62.7788,-62.7786
22.8479,14,20,2412,-38.6574,-38.6563
22.8479,6,12,2412,-48.57,-48.5706
22.8479,16,22,2412,-59.391,-59.3923
22.8479,3,9,2412,-48.6847,-48.6848
22.8496,14,20,2412,-38.6575,-38.6564
22.8496,6,12,2412,-48.57,-48.5705
22.8496,16,22,2412,-59.3908,-59.3921
22.8496,3,9,2412,-48.6847,-48.6848
22.8496,2,8,2412,-62.7788,-62.7786
22.8505,14,20,2412,-38.6576,-38.6565
22.8505,6,12,2412,-48.5699,-48.5705
22.8505,16,22,2412,-59.3908,-59.392
22.8505,3,9,2412,-48.6847,-48.6847
22.8505,2,8,2412,-62.7788,-62.7786
22.8522,14,20,2412,-38.6577,-38.6567
22.8522,6,12,2412,-48.5699,-48.5704
22.8522,16,22,2412,-59.3906,-59.3918
22.8522,3,9,2412,-48.6847,-48.6847
22.8531,14,20,2412,-38.6578,-38.6568
22.8531,6,12,2412,-48.5698,-48.5704
22.8531,16,22,2412,-59.3905,-59.3917
22.8531,3,9,2412,-48.6847,-48.6847
22.8531,2,8,2412,-62.7789,-62.7786
22.8536,15,21,2412,-57.5324,-57.5307
22.8536,11,17,2412,-45.8545,-45.8531
22.8536,18,24,2412,-51.7787,-51.7776
22.8536,12,18,2412,-47.1749,-47.1744
22.8536,9,15,2412,-64.6112,-64.611
22.8541,15,21,2412,-57.5325,-57.5308
22.8541,11,17,2412,-45.8545,-45.8532
22.8541,18,24,2412,-51.7788,-51.7777
22.8541,12,18,2412,-47.1749,-47.1744
22.8541,9,15,2412,-64.6112,-64.611
22.8566,14,20,2412,-38.658,-38.6569
22.8566,6,12,2412,-48.5697,-48.5703
22.8566,16,22,2412,-59.3902,-59.3916
22.8566,3,9,2412,-48.6847,-48.6847
22.8567,2,8,2412,-62.7789,-62.7787
22.8576,14,20,2412,-38.6581,-38.657
22.8576,6,12,2412,-48.5697,-48.5702
22.8576,16,22,2412,-59.3901,-59.3914
22.8576,3,9,2412,-48.6847,-48.6847
22.8576,2,8,2412,-62.7789,-62.7787
22.8584,15,21,2412,-57.5327,-57.531
22.8584,11,17,2412,-45.8547,-45.8534
22.8584,18,24,2412,-51.7789,-51.7778
22.8584,12,18,2412,-47.1749,-47.1745
22.8584,9,15,2412,-64.6112,-64.6111
22.8585,14,20,2412,-38.6582,-38.6571
22.8585,6,12,2412,-48.5696,-48.5702
22.8585,16,22,2412,-59.39,-59.3913
22.8585,3,9,2412,-48.6847,-48.6847
22.8593,15,21,2412,-57.5327,-57.5312
22.8593,11,17,2412,-45.8547,-45.8535
22.8593,18,24,2412,-51.7789,-51.7779
22.8593,12,18,2412,-47.1749,-47.1745
22.8594,14,20,2412,-38.6582,-38.6572
22.8594,6,12,2412,-48.5696,-48.5701
22.8594,16,22,2412,-59.39,-59.3911
22.8594,3,9,2412,-48.6847,-48.6847
22.8599,14,20,2412,-38.6583,-38.6573
22.8599,6,12,2412,-48.5696,-48.5701
22.8599,16,22,2412,-59.3899,-59.391
22.8599,3,9,2412,-48.6847,-48.6847
22.8604,15,21,2412,-57.5328,-57.5314
22.8604,11,17,2412,-45.8548,-45.8536
22.8604,18,24,2412,-51.779,-51.778
22.8604,12,18,2412,-47.175,-47.1746
22.8609,14,20,2412,-38.6583,-38.6574
22.8609,6,12,2412,-48.5696,-48.57
22.8609,16,22,2412,-59.3898,-59.3909
22.8609,3,9,2412,-48.6847,-48.6847
22.861,14,20,2412,-38.6584,-38.6575
22.861,6,12,2412,-48.5695,-48.57
22.861,16,22,2412,-59.3898,-59.3908
22.861,3,9,2412,-48.6847,-48.6847
22.8615,15,21,2412,-57.5329,-57.5315
22.8615,11,17,2412,-45.8548,-45.8538
22.8615,18,24,2412,-51.779,-51.7781
22.8615,12,18,2412,-47.175,-47.1746
22.8623,14,20,2412,-38.6585,-38.6576
22.8623,6,12,2412,-48.5695,-48.5699
22.8623,16,22,2412,-59.3897,-59.3907
22.8623,3,9,2412,-48.6847,-48.6847
22.8623,2,8,2412,-62.779,-62.7787
22.8629,14,20,2412,-38.6585,-38.6577
22.8629,6,12,2412,-48.5695,-48.5699
22.8629,16,22,2412,-59.3897,-59.3906
22.8629,3,9,2412,-48.6847,-48.6847
22.8691,14,20,2412,-38.659,-38.6578
22.8691,6,12,2412,-48.5692,-48.5698
22.8691,16,22,2412,-59.3891,-59.3904
22.8691,3,9,2412,-48.6846,-48.6847
22.8691,2,8,2412,-62.779,-62.7787
22.87,14,20,2412,-38.659,-38.658
22.87,6,12,2412,-48.5692,-48.5698
22.87,16,22,2412,-59.389,-59.3903
22.87,3,9,2412,-48.6846,-48.6847
22.87,2,8,2412,-62.779,-62.7788
22.8701,14,20,2412,-38.659,-38.6581
22.8701,6,12,2412,-48.5692,-48.5697
22.8701,16,22,2412,-59.389,-59.3902
22.8701,3,9,2412,-48.6846,-48.6847
22.8701,2,8,2412,-62.779,-62.7788
22.8711,14,20,2412,-38.6591,-38.6582
22.8711,6,12,2412,-48.5692,-48.5696
22.8711,16,22,2412,-59.3889,-59.3901
22.8711,3,9,2412,-48.6846,-48.6847
22.8711,2,8,2412,-62.779,-62.7788
22.8723,14,20,2412,-38.6592,-38.6583
22.8723,6,12,2412,-48.5691,-48.5696
22.8723,16,22,2412,-59.3888,-59.3899
22.8723,3,9,2412,-48.6846,-48.6847
22.8723,2,8,2412,-62.7791,-62.7788
22.8733,14,20,2412,-38.6593,-38.6584
22.8733,6,12,2412,-48.5691,-48.5695
22.8733,16,22,2412,-59.3888,-59.3898
22.8733,3,9,2412,-48.6846,-48.6847
22.8733,2,8,2412,-62.7791,-62.7789
22.8734,14,20,2412,-38.6593,-38.6585
22.8734,6,12,2412,-48.5691,-48.5695
22.8734,16,22,2412,-59.3887,-59.3897
22.8734,3,9,2412,-48.6846,-48.6847
22.8734,2,8,2412,-62.7791,-62.7789
22.8743,15,21,2412,-57.5336,-57.5317
22.8743,18,24,2412,-51.7795,-51.7783
22.8744,14,20,2412,-38.6594,-38.6586
22.8744,6,12,2412,-48.569,-48.5694
22.8744,16,22,2412,-59.3887,-59.3896
22.8744,3,9,2412,-48.6846,-48.6847
22.8745,14,20,2412,-38.6594,-38.6586
22.8745,6,12,2412,-48.569,-48.5694
22.8745,16,22,2412,-59.3886,-59.3895
22.8745,3,9,2412,-48.6846,-48.6846
22.8754,12,18,2412,-47.1752,-47.1747
22.8756,15,21,2412,-57.5336,-57.5319
22.8756,11,17,2412,-45.8554,-45.8539
22.8756,18,24,2412,-51.7795,-51.7784
22.8756,12,18,2412,-47.1752,-47.1747
22.8757,14,20,2412,-38.6594,-38.6587
22.8757,6,12,2412,-48.569,-48.5694
22.8757,16,22,2412,-59.3885,-59.3894
22.8757,3,9,2412,-48.6846,-48.6846
22.8757,2,8,2412,-62.7791,-62.7789
22.8764,15,21,2412,-57.5337,-57.5321
22.8764,11,17,2412,-45.8554,-45.8541
22.8764,18,24,2412,-51.7795,-51.7785
22.8764,12,18,2412,-47.1752,-47.1748
22.8772,15,21,2412,-57.5337,-57.5322
22.8772,11,17,2412,-45.8554,-45.8542
22.8772,18,24,2412,-51.7796,-51.7786
22.8772,12,18,2412,-47.1752,-47.1748
22.8795,14,20,2412,-38.6597,-38.6588
22.8795,6,12,2412,-48.5688,-48.5693
22.8795,16,22,2412,-59.3882,-59.3893
22.8795,3,9,2412,-48.6846,-48.6846
22.8796,15,21,2412,-57.5339,-57.5324
22.8796,11,17,2412,-45.8555,-45.8543
22.8796,18,24,2412,-51.7797,-51.7787
22.8796,12,18,2412,-47.1752,-47.1749
22.8796,9,15,2412,-64.6113,-64.6111
22.8803,15,21,2412,-57.5339,-57.5326
22.8803,11,17,2412,-45.8556,-45.8545
22.8803,18,24,2412,-51.7797,-51.7788
22.8803,12,18,2412,-47.1752,-47.1749
22.8803,9,15,2412,-64.6113,-64.6111
22.8805,14,20,2412,-38.6598,-38.6589
22.8805,16,22,2412,-59.3881,-59.3892
22.8812,15,21,2412,-57.5339,-57.5327
22.8812,11,17,2412,-45.8556,-45.8546
22.8812,18,24,2412,-51.7797,-51.7789
22.8812,12,18,2412,-47.1753,-47.1749
22.8823,15,21,2412,-57.534,-57.5328
22.8823,11,17,2412,-45.8556,-45.8547
22.8823,18,24,2412,-51.7798,-51.779
22.8823,12,18,2412,-47.1753,-47.175
22.884,14,20,2412,-38.6601,-38.659
22.884,6,12,2412,-48.5687,-48.5693
22.884,16,22,2412,-59.3878,-59.389
22.884,3,9,2412,-48.6846,-48.6846
22.884,2,8,2412,-62.7792,-62.7789
22.8847,15,21,2412,-57.5341,-57.533
22.8847,18,24,2412,-51.7798,-51.7791
22.8855,15,21,2412,-57.5342,-57.5331
22.8855,18,24,2412,-51.7799,-51.7792
22.8861,15,21,2412,-57.5342,-57.5332
22.8861,18,24,2412,-51.7799,-51.7792
22.887,15,21,2412,-57.5343,-57.5333
22.887,18,24,2412,-51.7799,-51.7793
22.8877,15,21,2412,-57.5343,-57.5334
22.8877,18,24,2412,-51.7799,-51.7794
22.8891,15,21,2412,-57.5344,-57.5335
22.8891,18,24,2412,-51.78,-51.7794
22.8896,14,20,2412,-38.6605,-38.6592
22.8896,6,12,2412,-48.5685,-48.5692
22.8896,16,22,2412,-59.3873,-59.3889
22.8896,3,9,2412,-48.6846,-48.6846
22.8896,2,8,2412,-62.7792,-62.779
22.8907,15,21,2412,-57.5345,-57.5336
22.8907,18,24,2412,-51.7801,-51.7795
22.8922,17,23,2412,-54.0365,-54.0531
22.8922,8,14,2412,-52.7861,-52.8177
22.8922,7,13,2412,-54.5813,-54.5689
22.8922,13,19,2412,-51.6961,-51.7242
22.8922,19,25,2412,-58.2947,-58.2674
22.8936,15,21,2412,-57.5346,-57.5337
22.8936,18,24,2412,-51.7802,-51.7796
22.8937,15,21,2412,-57.5346,-57.5338
22.8937,18,24,2412,-51.7802,-51.7796
22.8945,14,20,2412,-38.6608,-38.6593
22.8945,6,12,2412,-48.5683,-48.5691
22.8945,16,22,2412,-59.3869,-59.3887
22.8945,3,9,2412,-48.6845,-48.6846
22.8945,2,8,2412,-62.7793,-62.779
22.8948,15,21,2412,-57.5347,-57.5339
22.8948,11,17,2412,-45.8562,-45.8548
22.8948,18,24,2412,-51.7802,-51.7797
22.8948,12,18,2412,-47.1754,-47.175
22.8953,15,21,2412,-57.5347,-57.534
22.8953,11,17,2412,-45.8562,-45.855
22.8953,18,24,2412,-51.7802,-51.7797
22.8953,12,18,2412,-47.1755,-47.1751
22.8961,15,21,2412,-57.5348,-57.534
22.8961,11,17,2412,-45.8562,-45.8551
22.8961,18,24,2412,-51.7802,-51.7798
22.8961,12,18,2412,-47.1755,-47.1751
22.8968,14,20,2412,-38.661,-38.6595
22.8968,6,12,2412,-48.5682,-48.569
22.8968,16,22,2412,-59.3867,-59.3885
22.8968,3,9,2412,-48.6845,-48.6846
22.8968,2,8,2412,-62.7793,-62.779
22.8977,14,20,2412,-38.6611,-38.6597
22.8977,6,12,2412,-48.5682,-48.5689
22.8977,16,22,2412,-59.3866,-59.3883
22.8977,3,9,2412,-48.6845,-48.6846
22.8977,2,8,2412,-62.7793,-62.7791
22.8996,17,23,2412,-54.0363,-54.0515
22.8996,8,14,2412,-52.7858,-52.8145
22.8996,7,13,2412,-54.5814,-54.5702
22.8996,13,19,2412,-51.6958,-51.7213
22.8996,19,25,2412,-58.2949,-58.2701
22.9003,15,21,2412,-57.535,-57.5341
22.9003,18,24,2412,-51.7804,-51.7798
22.9011,15,21,2412,-57.535,-57.5342
22.9011,18,24,2412,-51.7804,-51.7799
22.902,15,21,2412,-57.5351,-57.5343
22.902,18,24,2412,-51.7805,-51.78
22.9025,14,20,2412,-38.6614,-38.6598
22.9025,6,12,2412,-48.568,-48.5688
22.9025,16,22,2412,-59.3862,-59.3881
22.9025,3,9,2412,-48.6845,-48.6846
22.903,15,21,2412,-57.5351,-57.5344
22.903,11,17,2412,-45.8565,-45.8552
22.903,18,24,2412,-51.7805,-51.78
22.903,12,18,2412,-47.1756,-47.1751
22.9039,15,21,2412,-57.5352,-57.5345
22.9039,11,17,2412,-45.8565,-45.8554
22.9039,18,24,2412,-51.7805,-51.7801
22.9039,12,18,2412,-47.1756,-47.1752
22.904,15,21,2412,-57.5352,-57.5345
22.904,11,17,2412,-45.8565,-45.8555
22.904,18,24,2412,-51.7805,-51.7801
22.904,12,18,2412,-47.1756,-47.1752
22.9048,15,21,2412,-57.5352,-57.5346
22.9048,11,17,2412,-45.8566,-45.8556
22.9048,18,24,2412,-51.7806,-51.7802
22.9048,12,18,2412,-47.1756,-47.1753
22.905,14,20,2412,-38.6616,-38.66
22.905,6,12,2412,-48.5679,-48.5687
22.905,16,22,2412,-59.386,-59.3879
22.905,3,9,2412,-48.6845,-48.6846
22.905,2,8,2412,-62.7794,-62.7791
22.9056,15,21,2412,-57.5353,-57.5347
22.9056,11,17,2412,-45.8566,-45.8557
22.9056,18,24,2412,-51.7806,-51.7802
22.9056,12,18,2412,-47.1756,-47.1753
22.9058,14,20,2412,-38.6617,-38.6602
22.9058,6,12,2412,-48.5679,-48.5686
22.9058,16,22,2412,-59.3859,-59.3877
22.9058,3,9,2412,-48.6845,-48.6846
22.9063,14,20,2412,-38.6617,-38.6603
22.9063,6,12,2412,-48.5678,-48.5686
22.9063,16,22,2412,-59.3858,-59.3875
22.9063,3,9,2412,-48.6845,-48.6846
22.9066,14,20,2412,-38.6617,-38.6605
22.9066,6,12,2412,-48.5678,-48.5685
22.9066,16,22,2412,-59.3858,-59.3873
22.9066,3,9,2412,-48.6845,-48.6846
22.9066,2,8,2412,-62.7794,-62.7791
22.9072,15,21,2412,-57.5354,-57.5347
22.9072,11,17,2412,-45.8567,-45.8558
22.9072,18,24,2412,-51.7806,-51.7802
22.9072,12,18,2412,-47.1756,-47.1753
22.9074,15,21,2412,-57.5354,-57.5348
22.9074,11,17,2412,-45.8567,-45.8559
22.9074,18,24,2412,-51.7806,-51.7803
22.9074,12,18,2412,-47.1756,-47.1754
22.9076,14,20,2412,-38.6618,-38.6606
22.9076,6,12,2412,-48.5678,-48.5684
22.9076,16,22,2412,-59.3857,-59.3872
22.9076,3,9,2412,-48.6845,-48.6846
22.9077,14,20,2412,-38.6618,-38.6607
22.9077,6,12,2412,-48.5678,-48.5684
22.9077,16,22,2412,-59.3857,-59.387
22.9077,3,9,2412,-48.6845,-48.6846
22.9082,14,20,2412,-38.6619,-38.6608
22.9082,6,12,2412,-48.5678,-48.5683
22.9082,16,22,2412,-59.3857,-59.3869
22.9082,3,9,2412,-48.6845,-48.6845
22.9082,2,8,2412,-62.7794,-62.7792
22.9084,15,21,2412,-57.5354,-57.5349
22.9084,11,17,2412,-45.8567,-45.856
22.9084,18,24,2412,-51.7807,-51.7803
22.9085,15,21,2412,-57.5354,-57.5349
22.9085,11,17,2412,-45.8567,-45.856
22.9085,18,24,2412,-51.7807,-51.7804
22.9089,14,20,2412,-38.6619,-38.661
22.9089,6,12,2412,-48.5677,-48.5682
22.9089,16,22,2412,-59.3856,-59.3868
22.9089,3,9,2412,-48.6845,-48.6845
22.9096,14,20,2412,-38.662,-38.6611
22.9096,6,12,2412,-48.5677,-48.5682
22.9096,16,22,2412,-59.3856,-59.3866
22.9096,3,9,2412,-48.6845,-48.6845
22.91,15,21,2412,-57.5355,-57.535
22.91,11,17,2412,-45.8568,-45.8561
22.91,18,24,2412,-51.7807,-51.7804
22.91,12,18,2412,-47.1757,-47.1754
22.9101,15,21,2412,-57.5355,-57.535
22.9101,11,17,2412,-45.8568,-45.8562
22.9101,18,24,2412,-51.7807,-51.7804
22.9101,12,18,2412,-47.1757,-47.1754
22.9105,14,20,2412,-38.662,-38.6612
22.9105,6,12,2412,-48.5677,-48.5681
22.9105,16,22,2412,-59.3855,-59.3865
22.9105,3,9,2412,-48.6845,-48.6845
22.9112,14,20,2412,-38.6621,-38.6612
22.9112,6,12,2412,-48.5677,-48.5681
22.9112,16,22,2412,-59.3854,-59.3864
22.9112,3,9,2412,-48.6845,-48.6845
22.9114,14,20,2412,-38.6621,-38.6613
22.9114,6,12,2412,-48.5676,-48.568
22.9114,16,22,2412,-59.3854,-59.3863
22.9114,3,9,2412,-48.6845,-48.6845
22.9119,15,21,2412,-57.5356,-57.5351
22.9119,11,17,2412,-45.8569,-45.8562
22.9119,18,24,2412,-51.7808,-51.7805
22.9119,12,18,2412,-47.1757,-47.1754
22.9123,14,20,2412,-38.6622,-38.6614
22.9123,6,12,2412,-48.5676,-48.568
22.9123,3,9,2412,-48.6845,-48.6845
22.9131,14,20,2412,-38.6622,-38.6615
22.9131,6,12,2412,-48.5676,-48.568
22.9131,16,22,2412,-59.3853,-59.3862
22.9131,3,9,2412,-48.6845,-48.6845
22.9132,4,10,2412,-60.0393,-60.0314
22.9132,1,7,2412,-60.4425,-60.4449
22.9132,5,11,2412,-55.8755,-55.8718
22.9132,0,6,2412,-51.8789,-51.87
22.9133,14,20,2412,-38.6622,-38.6616
22.9133,6,12,2412,-48.5676,-48.5679
22.9133,16,22,2412,-59.3852,-59.3861
22.9133,3,9,2412,-48.6845,-48.6845
22.9134,15,21,2412,-57.5357,-57.5352
22.9134,11,17,2412,-45.8569,-45.8563
22.9134,18,24,2412,-51.7809,-51.7805
22.9134,12,18,2412,-47.1757,-47.1755
22.9134,9,15,2412,-64.6114,-64.6111
22.9149,15,21,2412,-57.5357,-57.5352
22.9149,11,17,2412,-45.8569,-45.8564
22.9149,18,24,2412,-51.7809,-51.7805
22.9149,12,18,2412,-47.1757,-47.1755
22.9149,9,15,2412,-64.6114,-64.6112
22.915,14,20,2412,-38.6624,-38.6616
22.915,6,12,2412,-48.5675,-48.5679
22.915,16,22,2412,-59.3851,-59.386
22.915,3,9,2412,-48.6845,-48.6845
22.915,2,8,2412,-62.7795,-62.7792
22.9152,15,21,2412,-57.5358,-57.5353
22.9152,18,24,2412,-51.7809,-51.7806
22.9157,1,7,2412,-60.4425,-60.4446
22.9157,5,11,2412,-55.8755,-55.8722
22.9157,0,6,2412,-51.879,-51.8709
22.9162,15,21,2412,-57.5359,-57.5353
22.9162,18,24,2412,-51.781,-51.7806
22.9166,15,21,2412,-57.5359,-57.5354
22.9166,18,24,2412,-51.781,-51.7807
22.9167,14,20,2412,-38.6625,-38.6617
22.9167,6,12,2412,-48.5674,-48.5678
22.9167,16,22,2412,-59.3849,-59.3859
22.9167,3,9,2412,-48.6845,-48.6845
22.9167,2,8,2412,-62.7795,-62.7792
22.9169,1,7,2412,-60.4425,-60.4444
22.9169,5,11,2412,-55.8755,-55.8725
22.9169,0,6,2412,-51.879,-51.8717
22.9174,14,20,2412,-38.6625,-38.6618
22.9174,6,12,2412,-48.5674,-48.5678
22.9174,16,22,2412,-59.3849,-59.3858
22.9174,3,9,2412,-48.6845,-48.6845
22.918,1,7,2412,-60.4424,-60.4442
22.918,5,11,2412,-55.8755,-55.8728
22.918,0,6,2412,-51.879,-51.8725
22.919,15,21,2412,-57.536,-57.5354
22.919,11,17,2412,-45.8571,-45.8564
22.919,18,24,2412,-51.7811,-51.7807
22.919,12,18,2412,-47.1758,-47.1755
22.9192,14,20,2412,-38.6627,-38.6619
22.9192,6,12,2412,-48.5674,-48.5677
22.9192,16,22,2412,-59.3847,-59.3857
22.9192,3,9,2412,-48.6845,-48.6845
22.9192,2,8,2412,-62.7796,-62.7793
22.9196,14,20,2412,-38.6627,-38.662
22.9196,6,12,2412,-48.5673,-48.5677
22.9196,16,22,2412,-59.3847,-59.3856
22.9196,3,9,2412,-48.6845,-48.6845
22.9199,14,20,2412,-38.6627,-38.6621
22.9199,6,12,2412,-48.5673,-48.5677
22.9199,16,22,2412,-59.3847,-59.3855
22.9199,3,9,2412,-48.6845,-48.6845
22.9213,15,21,2412,-57.5361,-57.5355
22.9213,11,17,2412,-45.8572,-45.8565
22.9213,18,24,2412,-51.7811,-51.7807
22.9213,12,18,2412,-47.1758,-47.1756
22.9217,14,20,2412,-38.6629,-38.6621
22.9217,6,12,2412,-48.5673,-48.5676
22.9217,16,22,2412,-59.3845,-59.3854
22.9217,3,9,2412,-48.6844,-48.6845
22.9223,14,20,2412,-38.6629,-38.6622
22.9223,6,12,2412,-48.5672,-48.5676
22.9223,16,22,2412,-59.3844,-59.3853
22.9223,3,9,2412,-48.6844,-48.6845
22.923,15,21,2412,-57.5362,-57.5356
22.923,11,17,2412,-45.8573,-45.8566
22.923,18,24,2412,-51.7812,-51.7808
22.923,12,18,2412,-47.1759,-47.1756
22.9234,14,20,2412,-38.663,-38.6623
22.9234,6,12,2412,-48.5672,-48.5675
22.9234,16,22,2412,-59.3843,-59.3852
22.9234,3,9,2412,-48.6844,-48.6845
22.924,14,20,2412,-38.663,-38.6624
22.924,6,12,2412,-48.5672,-48.5675
22.924,16,22,2412,-59.3843,-59.3851
22.924,3,9,2412,-48.6844,-48.6845
22.9243,14,20,2412,-38.6631,-38.6624
22.9243,6,12,2412,-48.5672,-48.5675
22.9243,16,22,2412,-59.3843,-59.385
22.9243,3,9,2412,-48.6844,-48.6845
22.925,15,21,2412,-57.5363,-57.5357
22.925,11,17,2412,-45.8574,-45.8567
22.925,18,24,2412,-51.7813,-51.7808
22.925,12,18,2412,-47.1759,-47.1756
22.9251,14,20,2412,-38.6631,-38.6625
22.9251,6,12,2412,-48.5671,-48.5674
22.9251,3,9,2412,-48.6844,-48.6845
22.9268,14,20,2412,-38.6631,-38.6626
22.9268,6,12,2412,-48.5671,-48.5674
22.9268,16,22,2412,-59.3842,-59.3849
22.9268,3,9,2412,-48.6844,-48.6845
22.9268,2,8,2412,-62.7796,-62.7793
22.9269,15,21,2412,-57.5364,-57.5357
22.9269,11,17,2412,-45.8575,-45.8568
22.9269,18,24,2412,-51.7813,-51.7809
22.9269,12,18,2412,-47.1759,-47.1756
22.9269,9,15,2412,-64.6115,-64.6112
22.927,15,21,2412,-57.5364,-57.5358
22.927,11,17,2412,-45.8575,-45.8568
22.927,18,24,2412,-51.7813,-51.7809
22.927,12,18,2412,-47.1759,-47.1757
22.9275,15,21,2412,-57.5365,-57.5359
22.9275,11,17,2412,-45.8575,-45.8569
22.9275,18,24,2412,-51.7814,-51.781
22.9275,12,18,2412,-47.1759,-47.1757
22.9276,14,20,2412,-38.6633,-38.6626
22.9276,6,12,2412,-48.567,-48.5674
22.9276,16,22,2412,-59.384,-59.3848
22.9276,3,9,2412,-48.6844,-48.6845
22.9276,2,8,2412,-62.7797,-62.7793
22.9278,15,21,2412,-57.5365,-57.5359
22.9278,11,17,2412,-45.8575,-45.857
22.9278,18,24,2412,-51.7814,-51.781
22.9278,12,18,2412,-47.1759,-47.1757
22.9282,14,20,2412,-38.6633,-38.6627
22.9282,6,12,2412,-48.567,-48.5673
22.9282,16,22,2412,-59.3839,-59.3848
22.9282,3,9,2412,-48.6844,-48.6845
22.9287,14,20,2412,-38.6634,-38.6628
22.9287,6,12,2412,-48.567,-48.5673
22.9287,16,22,2412,-59.3839,-59.3847
22.9287,3,9,2412,-48.6844,-48.6845
22.9292,14,20,2412,-38.6634,-38.6628
22.9292,6,12,2412,-48.567,-48.5673
22.9292,16,22,2412,-59.3838,-59.3846
22.9292,3,9,2412,-48.6844,-48.6845
22.9303,14,20,2412,-38.6635,-38.6629
22.9303,6,12,2412,-48.5669,-48.5672
22.9303,16,22,2412,-59.3837,-59.3845
22.9303,3,9,2412,-48.6844,-48.6844
22.9322,14,20,2412,-38.6636,-38.663
22.9322,6,12,2412,-48.5669,-48.5672
22.9322,16,22,2412,-59.3836,-59.3844
22.9322,3,9,2412,-48.6844,-48.6844
22.933,15,21,2412,-57.5368,-57.536
22.933,11,17,2412,-45.8577,-45.857
22.933,18,24,2412,-51.7816,-51.7811
22.933,12,18,2412,-47.176,-47.1757
22.933,9,15,2412,-64.6115,-64.6112
22.9332,15,21,2412,-57.5368,-57.5361
22.9332,11,17,2412,-45.8577,-45.8571
22.9332,18,24,2412,-51.7816,-51.7811
22.9332,12,18,2412,-47.176,-47.1758
22.9332,9,15,2412,-64.6115,-64.6113
22.9353,17,23,2412,-54.0357,-54.0499
22.9353,8,14,2412,-52.7845,-52.8115
22.9353,13,19,2412,-51.6947,-51.7187
22.9353,19,25,2412,-58.296,-58.2727
22.9356,15,21,2412,-57.5369,-57.5362
22.9356,11,17,2412,-45.8578,-45.8572
22.9356,18,24,2412,-51.7817,-51.7812
22.9356,12,18,2412,-47.176,-47.1758
22.9356,9,15,2412,-64.6115,-64.6113
22.9362,15,21,2412,-57.5369,-57.5363
22.9362,11,17,2412,-45.8578,-45.8572
22.9362,18,24,2412,-51.7817,-51.7812
22.9362,12,18,2412,-47.176,-47.1758
22.9362,9,15,2412,-64.6115,-64.6113
22.9364,15,21,2412,-57.537,-57.5363
22.9364,11,17,2412,-45.8578,-45.8573
22.9364,18,24,2412,-51.7817,-51.7813
22.9364,12,18,2412,-47.176,-47.1758
22.9364,9,15,2412,-64.6115,-64.6113
22.9367,15,21,2412,-57.537,-57.5364
22.9367,11,17,2412,-45.8579,-45.8574
22.9367,18,24,2412,-51.7817,-51.7813
22.9367,12,18,2412,-47.176,-47.1759
22.9367,9,15,2412,-64.6115,-64.6114
22.9376,15,21,2412,-57.537,-57.5365
22.9376,11,17,2412,-45.8579,-45.8574
22.9376,18,24,2412,-51.7817,-51.7814
22.9376,12,18,2412,-47.1761,-47.1759
22.9376,9,15,2412,-64.6115,-64.6114
22.939,4,10,2412,-60.0399,-60.0322
22.939,1,7,2412,-60.4423,-60.444
22.939,5,11,2412,-55.8757,-55.8731
22.939,0,6,2412,-51.8796,-51.8732
22.9399,15,21,2412,-57.5372,-57.5365
22.9399,11,17,2412,-45.858,-45.8575
22.9399,18,24,2412,-51.7818,-51.7814
22.9399,12,18,2412,-47.1761,-47.1759
22.9399,9,15,2412,-64.6115,-64.6114
22.9407,15,21,2412,-57.5372,-57.5366
22.9407,11,17,2412,-45.858,-45.8575
22.9407,18,24,2412,-51.7818,-51.7814
22.9407,12,18,2412,-47.1761,-47.1759
22.9407,9,15,2412,-64.6115,-64.6114
22.9408,15,21,2412,-57.5372,-57.5367
22.9408,11,17,2412,-45.858,-45.8576
22.9408,18,24,2412,-51.7818,-51.7815
22.9408,12,18,2412,-47.1761,-47.1759
22.9408,9,15,2412,-64.6115,-64.6114
22.9413,14,20,2412,-38.6643,-38.6631
22.9413,6,12,2412,-48.5665,-48.5671
22.9413,3,9,2412,-48.6844,-48.6844
22.9414,15,21,2412,-57.5372,-57.5367
22.9414,11,17,2412,-45.8581,-45.8576
22.9414,18,24,2412,-51.7819,-51.7815
22.9414,12,18,2412,-47.1761,-47.176
22.9414,9,15,2412,-64.6115,-64.6114
22.942,4,10,2412,-60.04,-60.033
22.942,1,7,2412,-60.4423,-60.4439
22.942,5,11,2412,-55.8758,-55.8734
22.942,0,6,2412,-51.8797,-51.8738
22.943,15,21,2412,-57.5373,-57.5368
22.943,11,17,2412,-45.8581,-45.8577
22.943,18,24,2412,-51.7819,-51.7816
22.943,12,18,2412,-47.1761,-47.176
22.943,9,15,2412,-64.6116,-64.6114
22.9433,4,10,2412,-60.04,-60.0337
